"자치구별(1)","항목","시점","경제활동별(1)",데이터
"성북구","2020년 기준년 연쇄가격","2018","교육 서비스업",1146309
"성북구","2020년 기준년 연쇄가격","2018","보건업 및 사회복지서비스업",596053
"성북구","2020년 기준년 연쇄가격","2018","문화 및 기타 서비스업",238562
"성북구","2020년 기준년 연쇄가격","2019","지역내총생산(시장가격)",6335163
"성북구","2020년 기준년 연쇄가격","2019","순생산물세",460290
"성북구","2020년 기준년 연쇄가격","2019","총부가가치(기초가격)",5880817
"성북구","2020년 기준년 연쇄가격","2019","농업, 임업 및 어업",294
"성북구","2020년 기준년 연쇄가격","2019","광업",-
"성북구","2020년 기준년 연쇄가격","2019","제조업",239814
"성북구","2020년 기준년 연쇄가격","2019","전기, 가스, 증기 및 공기 조절 공급업",77168
"성북구","2020년 기준년 연쇄가격","2019","건설업",436331
"성북구","2020년 기준년 연쇄가격","2019","도매 및 소매업",585562
"성북구","2020년 기준년 연쇄가격","2019","운수 및 창고업",193333
"성북구","2020년 기준년 연쇄가격","2019","숙박 및 음식점업",281992
"성북구","2020년 기준년 연쇄가격","2019","정보통신업",102117
"성북구","2020년 기준년 연쇄가격","2019","금융 및 보험업",163316
"성북구","2020년 기준년 연쇄가격","2019","부동산업",1121824
"성북구","2020년 기준년 연쇄가격","2019","사업서비스업",441660
"성북구","2020년 기준년 연쇄가격","2019","공공 행정, 국방 및 사회보장 행정",211697
"성북구","2020년 기준년 연쇄가격","2019","교육 서비스업",1133271
"성북구","2020년 기준년 연쇄가격","2019","보건업 및 사회복지서비스업",647371
"성북구","2020년 기준년 연쇄가격","2019","문화 및 기타 서비스업",242875
"성북구","2020년 기준년 연쇄가격","2020","지역내총생산(시장가격)",6289444
"성북구","2020년 기준년 연쇄가격","2020","순생산물세",434097
"성북구","2020년 기준년 연쇄가격","2020","총부가가치(기초가격)",5837635
"성북구","2020년 기준년 연쇄가격","2020","농업, 임업 및 어업",362
"성북구","2020년 기준년 연쇄가격","2020","광업",-
"성북구","2020년 기준년 연쇄가격","2020","제조업",263456
"성북구","2020년 기준년 연쇄가격","2020","전기, 가스, 증기 및 공기 조절 공급업",78243
"성북구","2020년 기준년 연쇄가격","2020","건설업",421486
"성북구","2020년 기준년 연쇄가격","2020","도매 및 소매업",720885
"성북구","2020년 기준년 연쇄가격","2020","운수 및 창고업",138209
"성북구","2020년 기준년 연쇄가격","2020","숙박 및 음식점업",227767
"성북구","2020년 기준년 연쇄가격","2020","정보통신업",146421
"성북구","2020년 기준년 연쇄가격","2020","금융 및 보험업",118519
"성북구","2020년 기준년 연쇄가격","2020","부동산업",1147075
"성북구","2020년 기준년 연쇄가격","2020","사업서비스업",540916
"성북구","2020년 기준년 연쇄가격","2020","공공 행정, 국방 및 사회보장 행정",207494
"성북구","2020년 기준년 연쇄가격","2020","교육 서비스업",935159
"성북구","2020년 기준년 연쇄가격","2020","보건업 및 사회복지서비스업",673467
"성북구","2020년 기준년 연쇄가격","2020","문화 및 기타 서비스업",218176
"성북구","2020년 기준년 연쇄가격","2021","지역내총생산(시장가격)",6321979
"성북구","2020년 기준년 연쇄가격","2021","순생산물세",426239
"성북구","2020년 기준년 연쇄가격","2021","총부가가치(기초가격)",5895740
"성북구","2020년 기준년 연쇄가격","2021","농업, 임업 및 어업",562
"성북구","2020년 기준년 연쇄가격","2021","광업",-
"성북구","2020년 기준년 연쇄가격","2021","제조업",187651
"성북구","2020년 기준년 연쇄가격","2021","전기, 가스, 증기 및 공기 조절 공급업",80615
"성북구","2020년 기준년 연쇄가격","2021","건설업",376099
"성북구","2020년 기준년 연쇄가격","2021","도매 및 소매업",713001
"성북구","2020년 기준년 연쇄가격","2021","운수 및 창고업",148907
"성북구","2020년 기준년 연쇄가격","2021","숙박 및 음식점업",241174
"성북구","2020년 기준년 연쇄가격","2021","정보통신업",156542
"성북구","2020년 기준년 연쇄가격","2021","금융 및 보험업",131887
"성북구","2020년 기준년 연쇄가격","2021","부동산업",1073656
"성북구","2020년 기준년 연쇄가격","2021","사업서비스업",540858
"성북구","2020년 기준년 연쇄가격","2021","공공 행정, 국방 및 사회보장 행정",213881
"성북구","2020년 기준년 연쇄가격","2021","교육 서비스업",1095238
"성북구","2020년 기준년 연쇄가격","2021","보건업 및 사회복지서비스업",705106
"성북구","2020년 기준년 연쇄가격","2021","문화 및 기타 서비스업",230563
"성북구","2020년 기준년 연쇄가격","2022","지역내총생산(시장가격)",6315793
"성북구","2020년 기준년 연쇄가격","2022","순생산물세",417305
"성북구","2020년 기준년 연쇄가격","2022","총부가가치(기초가격)",5898823
"성북구","2020년 기준년 연쇄가격","2022","농업, 임업 및 어업",602
"성북구","2020년 기준년 연쇄가격","2022","광업",-
"성북구","2020년 기준년 연쇄가격","2022","제조업",198476
"성북구","2020년 기준년 연쇄가격","2022","전기, 가스, 증기 및 공기 조절 공급업",80320
"성북구","2020년 기준년 연쇄가격","2022","건설업",190690
"성북구","2020년 기준년 연쇄가격","2022","도매 및 소매업",710004
"성북구","2020년 기준년 연쇄가격","2022","운수 및 창고업",166227
"성북구","2020년 기준년 연쇄가격","2022","숙박 및 음식점업",261184
"성북구","2020년 기준년 연쇄가격","2022","정보통신업",171329
"성북구","2020년 기준년 연쇄가격","2022","금융 및 보험업",147846
"성북구","2020년 기준년 연쇄가격","2022","부동산업",1102270
"성북구","2020년 기준년 연쇄가격","2022","사업서비스업",519449
"성북구","2020년 기준년 연쇄가격","2022","공공 행정, 국방 및 사회보장 행정",219662
"성북구","2020년 기준년 연쇄가격","2022","교육 서비스업",1144183
"성북구","2020년 기준년 연쇄가격","2022","보건업 및 사회복지서비스업",735350
"성북구","2020년 기준년 연쇄가격","2022","문화 및 기타 서비스업",256822
"강북구","2020년 기준년 연쇄가격","2015","지역내총생산(시장가격)",3220330
"강북구","2020년 기준년 연쇄가격","2015","순생산물세",254483
"강북구","2020년 기준년 연쇄가격","2015","총부가가치(기초가격)",2966904
"강북구","2020년 기준년 연쇄가격","2015","농업, 임업 및 어업",348
"강북구","2020년 기준년 연쇄가격","2015","광업",-
"강북구","2020년 기준년 연쇄가격","2015","제조업",157852
"강북구","2020년 기준년 연쇄가격","2015","전기, 가스, 증기 및 공기 조절 공급업",56405
"강북구","2020년 기준년 연쇄가격","2015","건설업",176747
"강북구","2020년 기준년 연쇄가격","2015","도매 및 소매업",361083
"강북구","2020년 기준년 연쇄가격","2015","운수 및 창고업",207010
"강북구","2020년 기준년 연쇄가격","2015","숙박 및 음식점업",193965
"강북구","2020년 기준년 연쇄가격","2015","정보통신업",44509
"강북구","2020년 기준년 연쇄가격","2015","금융 및 보험업",167026
"강북구","2020년 기준년 연쇄가격","2015","부동산업",547666
"강북구","2020년 기준년 연쇄가격","2015","사업서비스업",180859
"강북구","2020년 기준년 연쇄가격","2015","공공 행정, 국방 및 사회보장 행정",153971
"강북구","2020년 기준년 연쇄가격","2015","교육 서비스업",257597
"강북구","2020년 기준년 연쇄가격","2015","보건업 및 사회복지서비스업",270032
"강북구","2020년 기준년 연쇄가격","2015","문화 및 기타 서비스업",190745
"강북구","2020년 기준년 연쇄가격","2016","지역내총생산(시장가격)",3275523
"강북구","2020년 기준년 연쇄가격","2016","순생산물세",277855
"강북구","2020년 기준년 연쇄가격","2016","총부가가치(기초가격)",3000973
"강북구","2020년 기준년 연쇄가격","2016","농업, 임업 및 어업",458
"강북구","2020년 기준년 연쇄가격","2016","광업",-
"강북구","2020년 기준년 연쇄가격","2016","제조업",149706
"강북구","2020년 기준년 연쇄가격","2016","전기, 가스, 증기 및 공기 조절 공급업",49753
"강북구","2020년 기준년 연쇄가격","2016","건설업",187428
"강북구","2020년 기준년 연쇄가격","2016","도매 및 소매업",361977
"강북구","2020년 기준년 연쇄가격","2016","운수 및 창고업",184497
"강북구","2020년 기준년 연쇄가격","2016","숙박 및 음식점업",201830
"강북구","2020년 기준년 연쇄가격","2016","정보통신업",40242
"강북구","2020년 기준년 연쇄가격","2016","금융 및 보험업",162673
"강북구","2020년 기준년 연쇄가격","2016","부동산업",549367
"강북구","2020년 기준년 연쇄가격","2016","사업서비스업",207168
"강북구","2020년 기준년 연쇄가격","2016","공공 행정, 국방 및 사회보장 행정",153388
"강북구","2020년 기준년 연쇄가격","2016","교육 서비스업",269318
"강북구","2020년 기준년 연쇄가격","2016","보건업 및 사회복지서비스업",285882
"강북구","2020년 기준년 연쇄가격","2016","문화 및 기타 서비스업",199417
"강북구","2020년 기준년 연쇄가격","2017","지역내총생산(시장가격)",3381936
"강북구","2020년 기준년 연쇄가격","2017","순생산물세",278344
"강북구","2020년 기준년 연쇄가격","2017","총부가가치(기초가격)",3105936
"강북구","2020년 기준년 연쇄가격","2017","농업, 임업 및 어업",500
"강북구","2020년 기준년 연쇄가격","2017","광업",-
"강북구","2020년 기준년 연쇄가격","2017","제조업",147433
"강북구","2020년 기준년 연쇄가격","2017","전기, 가스, 증기 및 공기 조절 공급업",55729
"강북구","2020년 기준년 연쇄가격","2017","건설업",160641
"강북구","2020년 기준년 연쇄가격","2017","도매 및 소매업",374941
"강북구","2020년 기준년 연쇄가격","2017","운수 및 창고업",208112
"강북구","2020년 기준년 연쇄가격","2017","숙박 및 음식점업",203501
"강북구","2020년 기준년 연쇄가격","2017","정보통신업",44930
"강북구","2020년 기준년 연쇄가격","2017","금융 및 보험업",165376
"강북구","2020년 기준년 연쇄가격","2017","부동산업",565982
"강북구","2020년 기준년 연쇄가격","2017","사업서비스업",186166
"강북구","2020년 기준년 연쇄가격","2017","공공 행정, 국방 및 사회보장 행정",222016
"강북구","2020년 기준년 연쇄가격","2017","교육 서비스업",268283
"강북구","2020년 기준년 연쇄가격","2017","보건업 및 사회복지서비스업",310474
"강북구","2020년 기준년 연쇄가격","2017","문화 및 기타 서비스업",192384
"강북구","2020년 기준년 연쇄가격","2018","지역내총생산(시장가격)",3494241
"강북구","2020년 기준년 연쇄가격","2018","순생산물세",276706
"강북구","2020년 기준년 연쇄가격","2018","총부가가치(기초가격)",3219035
"강북구","2020년 기준년 연쇄가격","2018","농업, 임업 및 어업",615
"강북구","2020년 기준년 연쇄가격","2018","광업",-
"강북구","2020년 기준년 연쇄가격","2018","제조업",144729
"강북구","2020년 기준년 연쇄가격","2018","전기, 가스, 증기 및 공기 조절 공급업",53067
"강북구","2020년 기준년 연쇄가격","2018","건설업",189638
"강북구","2020년 기준년 연쇄가격","2018","도매 및 소매업",374910
"강북구","2020년 기준년 연쇄가격","2018","운수 및 창고업",203596
"강북구","2020년 기준년 연쇄가격","2018","숙박 및 음식점업",212433
"강북구","2020년 기준년 연쇄가격","2018","정보통신업",43515
